purchase_time,purchase_date,quantity
2017/5/30 15:54,2017/5/30,2
2017/6/14 11:00,2017/6/14,5
2017/5/18 7:58,2017/5/18,10
2017/5/19 9:29,2017/5/19,3
2017/6/9 16:13,2017/6/9,5
2017/5/22 21:00,2017/5/22,13
2017/5/6 20:58,2017/5/6,13
2017/5/4 7:28,2017/5/4,10
2017/5/24 13:49,2017/5/24,4
2017/6/12 16:10,2017/6/12,1
2017/6/7 13:46,2017/6/7,9
2017/5/16 14:02,2017/5/16,11
2017/5/19 0:59,2017/5/19,6
2017/5/21 20:15,2017/5/21,11
2017/5/21 8:05,2017/5/21,9
2017/5/31 12:00,2017/5/31,10
2017/5/17 19:12,2017/5/17,14
2017/5/31 13:59,2017/5/31,4
2017/5/28 16:39,2017/5/28,11
2017/5/9 8:26,2017/5/9,7
2017/5/14 12:30,2017/5/14,5
2017/5/12 14:09,2017/5/12,9
2017/5/28 21:10,2017/5/28,11
2017/5/7 11:24,2017/5/7,6
2017/5/8 9:28,2017/5/8,5
2017/6/1 6:29,2017/6/1,12
2017/6/12 21:48,2017/6/12,5
2017/5/16 17:58,2017/5/16,12
2017/5/2 10:41,2017/5/2,2
2017/5/17 22:24,2017/5/17,10
2017/5/29 18:49,2017/5/29,10
2017/6/4 17:22,2017/6/4,9
2017/5/14 18:32,2017/5/14,2
2017/5/3 19:35,2017/5/3,3
2017/5/11 14:39,2017/5/11,6
2017/5/30 14:19,2017/5/30,9
2017/5/16 12:02,2017/5/16,3
2017/5/31 21:55,2017/5/31,9
2017/5/23 15:22,2017/5/23,1
2017/6/11 21:05,2017/6/11,4
2017/5/8 10:39,2017/5/8,11
2017/5/27 20:58,2017/5/27,8
2017/6/7 15:12,2017/6/7,12
2017/5/12 13:18,2017/5/12,12
2017/5/25 21:15,2017/5/25,1
2017/5/8 4:21,2017/5/8,8
2017/6/6 21:49,2017/6/6,9
2017/6/7 11:41,2017/6/7,14
2017/5/27 14:03,2017/5/27,13
2017/5/16 20:44,2017/5/16,5
2017/6/8 16:39,2017/6/8,8
2017/6/6 23:18,2017/6/6,1
2017/5/18 9:20,2017/5/18,10
2017/5/25 9:52,2017/5/25,10
2017/5/23 21:30,2017/5/23,12
2017/5/15 0:59,2017/5/15,1
2017/5/22 15:34,2017/5/22,6
2017/5/16 17:54,2017/5/16,1
2017/5/28 19:04,2017/5/28,10
2017/5/12 17:29,2017/5/12,6
2017/5/17 23:37,2017/5/17,8
2017/5/14 17:22,2017/5/14,10
2017/5/19 19:15,2017/5/19,7
2017/6/14 14:59,2017/6/14,1
2017/5/16 18:26,2017/5/16,13
2017/5/24 19:42,2017/5/24,9
2017/6/3 13:59,2017/6/3,11
2017/6/9 14:56,2017/6/9,2
2017/6/14 11:31,2017/6/14,4
2017/5/30 11:31,2017/5/30,10
2017/5/19 8:15,2017/5/19,3
2017/5/21 7:58,2017/5/21,9
2017/5/2 16:36,2017/5/2,5
2017/5/31 22:33,2017/5/31,2
2017/6/2 15:37,2017/6/2,11
2017/5/6 14:38,2017/5/6,3
2017/5/24 15:55,2017/5/24,6
2017/5/20 14:01,2017/5/20,4
2017/5/16 12:36,2017/5/16,13
2017/6/1 17:48,2017/6/1,10
2017/6/7 9:18,2017/6/7,2
2017/6/3 20:41,2017/6/3,13
2017/6/9 10:49,2017/6/9,12
2017/5/15 18:46,2017/5/15,13
2017/5/12 16:55,2017/5/12,14
2017/5/15 15:20,2017/5/15,8
2017/5/12 13:46,2017/5/12,4
2017/5/8 14:20,2017/5/8,5
2017/5/11 17:51,2017/5/11,14
2017/5/3 17:25,2017/5/3,4
2017/5/21 16:09,2017/5/21,1
2017/5/20 7:59,2017/5/20,7
2017/5/5 19:57,2017/5/5,14
2017/5/21 22:16,2017/5/21,3
2017/5/1 16:48,2017/5/1,11
2017/6/9 10:08,2017/6/9,14
2017/5/9 13:57,2017/5/9,3
2017/5/7 17:33,2017/5/7,9
2017/6/7 16:27,2017/6/7,10
2017/5/7 12:10,2017/5/7,5
2017/6/5 16:41,2017/6/5,5
2017/5/14 22:37,2017/5/14,10
2017/6/14 8:52,2017/6/14,10
2017/5/29 10:50,2017/5/29,4
2017/5/7 18:52,2017/5/7,9
2017/6/13 8:16,2017/6/13,6
2017/5/29 12:04,2017/5/29,12
2017/5/12 15:39,2017/5/12,3
2017/5/4 10:57,2017/5/4,9
2017/5/10 18:32,2017/5/10,11
2017/5/8 12:04,2017/5/8,6
2017/5/19 23:09,2017/5/19,5
2017/6/8 20:39,2017/6/8,9
2017/5/12 6:48,2017/5/12,11
2017/5/6 1:05,2017/5/6,6
2017/5/4 7:48,2017/5/4,10
2017/5/22 23:13,2017/5/22,1
2017/5/2 6:49,2017/5/2,13
2017/5/15 14:41,2017/5/15,5
2017/6/7 9:59,2017/6/7,2
2017/6/4 21:42,2017/6/4,4
2017/5/22 22:46,2017/5/22,6
2017/5/25 13:07,2017/5/25,2
2017/5/9 22:51,2017/5/9,9
2017/5/31 19:59,2017/5/31,5
2017/5/5 10:40,2017/5/5,13
2017/5/15 15:24,2017/5/15,3
2017/5/29 16:23,2017/5/29,4
2017/6/12 9:21,2017/6/12,10
2017/5/25 9:00,2017/5/25,11
2017/5/5 11:15,2017/5/5,2
2017/6/2 13:22,2017/6/2,10
2017/5/20 11:19,2017/5/20,1
2017/6/6 23:47,2017/6/6,13
2017/6/5 10:32,2017/6/5,6
2017/6/11 4:47,2017/6/11,14
2017/5/30 18:02,2017/5/30,12
2017/5/4 14:20,2017/5/4,5
2017/5/3 11:07,2017/5/3,14
2017/6/12 11:39,2017/6/12,8
2017/6/15 19:38,2017/6/15,14
2017/5/22 13:14,2017/5/22,5
2017/5/26 14:26,2017/5/26,5
2017/5/17 17:51,2017/5/17,2
2017/5/23 17:41,2017/5/23,13
2017/5/5 16:49,2017/5/5,4
2017/6/9 22:54,2017/6/9,2
2017/6/2 11:39,2017/6/2,1
2017/5/5 16:12,2017/5/5,4
2017/5/13 22:52,2017/5/13,13
2017/5/8 23:21,2017/5/8,6
2017/5/28 11:13,2017/5/28,2
2017/6/13 14:12,2017/6/13,4
2017/6/8 10:49,2017/6/8,10
2017/5/28 14:39,2017/5/28,14
2017/6/4 19:54,2017/6/4,11
2017/5/9 21:43,2017/5/9,7
2017/6/12 13:50,2017/6/12,7
2017/5/15 9:06,2017/5/15,7
2017/6/9 20:31,2017/6/9,5
2017/5/11 16:36,2017/5/11,5
2017/5/18 16:00,2017/5/18,11
2017/6/15 19:23,2017/6/15,8
2017/6/2 15:35,2017/6/2,14
2017/5/3 14:20,2017/5/3,11
2017/5/10 22:45,2017/5/10,6
2017/5/9 15:51,2017/5/9,4
2017/5/22 16:50,2017/5/22,7
2017/5/23 1:48,2017/5/23,7
2017/5/5 14:20,2017/5/5,12
2017/5/1 22:38,2017/5/1,14
2017/5/10 17:21,2017/5/10,13
2017/5/30 1:31,2017/5/30,14
2017/6/11 18:53,2017/6/11,8
2017/5/20 15:15,2017/5/20,7
2017/5/16 21:51,2017/5/16,8
2017/5/28 18:26,2017/5/28,12
2017/6/7 12:59,2017/6/7,2
2017/6/3 9:11,2017/6/3,2
2017/6/10 14:01,2017/6/10,6
2017/5/9 11:35,2017/5/9,1
2017/6/3 10:17,2017/6/3,4
2017/6/12 13:14,2017/6/12,12
2017/5/4 1:04,2017/5/4,12
2017/5/4 11:50,2017/5/4,6
2017/5/23 15:39,2017/5/23,5
2017/5/7 11:40,2017/5/7,2
2017/6/5 22:59,2017/6/5,13
2017/5/13 16:43,2017/5/13,7
2017/6/7 9:27,2017/6/7,4
2017/5/31 20:18,2017/5/31,4
2017/5/23 22:07,2017/5/23,12
2017/5/3 9:49,2017/5/3,14
2017/5/29 12:13,2017/5/29,4
2017/6/14 14:59,2017/6/14,4
2017/6/11 19:36,2017/6/11,5
2017/6/2 11:10,2017/6/2,8
2017/5/24 18:43,2017/5/24,7
2017/5/13 20:42,2017/5/13,4
2017/5/30 18:18,2017/5/30,5
2017/6/8 13:53,2017/6/8,12
2017/6/5 12:13,2017/6/5,4
2017/5/23 22:34,2017/5/23,14
2017/6/3 9:55,2017/6/3,13
2017/6/5 17:11,2017/6/5,10
2017/5/4 11:08,2017/5/4,9
2017/5/14 23:25,2017/5/14,6
2017/5/11 10:11,2017/5/11,7
2017/5/22 8:31,2017/5/22,14
2017/6/2 9:06,2017/6/2,13
2017/5/30 12:23,2017/5/30,2
2017/5/16 20:49,2017/5/16,3
2017/5/2 7:34,2017/5/2,6
2017/5/16 9:50,2017/5/16,12
2017/6/4 18:40,2017/6/4,4
2017/5/25 20:33,2017/5/25,5
2017/6/1 18:50,2017/6/1,7
2017/5/21 7:57,2017/5/21,13
2017/5/27 20:46,2017/5/27,12
2017/5/20 8:53,2017/5/20,14
2017/5/16 15:57,2017/5/16,9
2017/5/12 17:14,2017/5/12,4
2017/6/8 13:18,2017/6/8,1
2017/5/29 14:42,2017/5/29,7
2017/5/12 10:28,2017/5/12,2
2017/5/18 2:11,2017/5/18,13
2017/5/31 18:30,2017/5/31,7
2017/5/31 10:46,2017/5/31,5
2017/5/22 22:24,2017/5/22,11
2017/5/8 0:06,2017/5/8,8
2017/6/13 9:31,2017/6/13,7
2017/6/2 11:33,2017/6/2,5
2017/5/29 13:21,2017/5/29,9
2017/6/5 11:55,2017/6/5,1
2017/5/21 21:05,2017/5/21,2
2017/5/23 13:51,2017/5/23,9
2017/5/25 16:09,2017/5/25,3
2017/5/14 22:18,2017/5/14,13
2017/5/5 13:21,2017/5/5,3
2017/6/7 0:19,2017/6/7,14
2017/5/8 1:21,2017/5/8,14
2017/5/25 12:35,2017/5/25,10
2017/6/2 13:31,2017/6/2,14
2017/6/11 14:55,2017/6/11,13
2017/6/2 1:24,2017/6/2,3
2017/6/3 14:56,2017/6/3,3
2017/5/16 9:31,2017/5/16,9
2017/5/10 21:04,2017/5/10,4
2017/5/3 18:07,2017/5/3,11
2017/5/4 17:27,2017/5/4,2
2017/5/24 18:50,2017/5/24,12
2017/5/10 13:17,2017/5/10,2
2017/6/6 19:26,2017/6/6,6
2017/5/6 11:50,2017/5/6,4
2017/5/3 20:15,2017/5/3,3
2017/5/2 21:14,2017/5/2,7
2017/5/14 17:19,2017/5/14,11
2017/6/13 14:51,2017/6/13,6
2017/6/11 11:53,2017/6/11,14
2017/5/4 8:56,2017/5/4,5
2017/6/11 15:32,2017/6/11,6
2017/5/17 13:24,2017/5/17,7
2017/5/19 17:28,2017/5/19,9
2017/5/17 23:23,2017/5/17,5
2017/5/26 14:24,2017/5/26,5
2017/5/22 13:49,2017/5/22,10
2017/6/6 21:40,2017/6/6,8
2017/6/14 14:40,2017/6/14,13
2017/5/11 9:25,2017/5/11,13
2017/6/6 18:20,2017/6/6,3
2017/5/7 22:55,2017/5/7,12
2017/5/28 15:37,2017/5/28,11
2017/5/25 14:50,2017/5/25,12
2017/6/9 6:04,2017/6/9,5
2017/5/4 21:36,2017/5/4,12
2017/5/13 16:43,2017/5/13,6
2017/5/7 21:24,2017/5/7,3
2017/5/13 15:27,2017/5/13,13
2017/5/11 20:10,2017/5/11,7
2017/5/4 16:44,2017/5/4,4
2017/5/22 22:10,2017/5/22,11
2017/5/3 13:51,2017/5/3,5
2017/5/24 16:57,2017/5/24,6
2017/5/16 17:50,2017/5/16,3
2017/5/19 20:21,2017/5/19,11
2017/6/12 14:00,2017/6/12,12
2017/5/29 15:42,2017/5/29,14
2017/6/2 12:26,2017/6/2,8
2017/6/15 11:06,2017/6/15,7
2017/6/15 19:13,2017/6/15,5
2017/6/2 20:43,2017/6/2,14
2017/6/5 22:02,2017/6/5,14
2017/5/7 20:11,2017/5/7,10
2017/5/11 10:49,2017/5/11,2
2017/5/28 17:05,2017/5/28,10
2017/6/6 17:41,2017/6/6,5
2017/5/29 11:19,2017/5/29,1
2017/5/8 15:58,2017/5/8,4
2017/6/9 9:35,2017/6/9,3
2017/5/17 18:50,2017/5/17,1
2017/5/15 9:49,2017/5/15,4
2017/5/10 22:44,2017/5/10,1
2017/5/15 9:47,2017/5/15,5
2017/5/1 23:34,2017/5/1,10
2017/5/31 12:15,2017/5/31,1
2017/5/28 21:15,2017/5/28,10
2017/6/11 16:30,2017/6/11,11
2017/6/8 17:16,2017/6/8,1
2017/5/30 13:46,2017/5/30,13
2017/6/10 3:39,2017/6/10,1
2017/5/10 14:46,2017/5/10,9
2017/5/1 23:07,2017/5/1,5
2017/5/16 23:20,2017/5/16,1
2017/5/11 9:24,2017/5/11,13
2017/6/2 8:48,2017/6/2,5
2017/5/12 13:01,2017/5/12,11
2017/5/29 21:35,2017/5/29,3
2017/5/1 16:51,2017/5/1,9
2017/5/16 10:00,2017/5/16,12
2017/5/4 21:23,2017/5/4,5
2017/5/14 19:52,2017/5/14,7
2017/5/15 16:39,2017/5/15,12
2017/5/11 20:34,2017/5/11,6
2017/6/6 13:11,2017/6/6,10
2017/5/10 13:19,2017/5/10,7
2017/5/21 10:51,2017/5/21,9
2017/5/27 10:47,2017/5/27,9
2017/5/18 10:29,2017/5/18,3
2017/5/15 20:01,2017/5/15,7
2017/5/13 11:35,2017/5/13,12
2017/5/2 19:51,2017/5/2,4
2017/6/5 12:41,2017/6/5,11
2017/5/26 19:26,2017/5/26,6
2017/6/10 10:24,2017/6/10,9
2017/5/4 8:01,2017/5/4,4
2017/5/7 17:36,2017/5/7,2
2017/5/12 23:12,2017/5/12,6
2017/5/10 16:20,2017/5/10,9
2017/6/7 9:12,2017/6/7,14
2017/6/10 15:38,2017/6/10,4
2017/5/22 18:22,2017/5/22,4
2017/5/18 10:55,2017/5/18,11
2017/5/10 15:24,2017/5/10,8
2017/6/3 17:59,2017/6/3,4
2017/5/17 23:25,2017/5/17,9
2017/5/3 14:24,2017/5/3,10
2017/6/14 21:58,2017/6/14,9
2017/6/12 15:45,2017/6/12,9
2017/5/29 22:51,2017/5/29,13
2017/5/18 21:05,2017/5/18,1
2017/6/9 17:21,2017/6/9,6
2017/6/13 21:51,2017/6/13,11
2017/6/7 21:58,2017/6/7,13
2017/6/1 0:39,2017/6/1,10
2017/6/8 17:50,2017/6/8,2
2017/5/7 11:08,2017/5/7,10
2017/5/10 22:44,2017/5/10,7
2017/5/29 13:42,2017/5/29,2
2017/6/4 21:52,2017/6/4,14
2017/5/14 18:15,2017/5/14,1
2017/6/7 16:38,2017/6/7,13
2017/6/7 1:11,2017/6/7,2
2017/5/4 14:35,2017/5/4,2
2017/5/6 13:08,2017/5/6,3
2017/6/11 16:57,2017/6/11,5
2017/5/12 18:22,2017/5/12,8
2017/5/29 13:41,2017/5/29,2
2017/5/19 21:14,2017/5/19,3
2017/6/5 23:07,2017/6/5,9
2017/5/5 15:22,2017/5/5,11
2017/5/16 21:43,2017/5/16,10
2017/5/14 20:22,2017/5/14,7
2017/5/8 10:16,2017/5/8,7
2017/6/15 8:11,2017/6/15,5
2017/5/30 10:59,2017/5/30,4
2017/5/9 19:24,2017/5/9,3
2017/5/16 11:42,2017/5/16,4
2017/5/6 17:09,2017/5/6,3
2017/5/29 21:18,2017/5/29,1
2017/6/11 13:38,2017/6/11,3
2017/5/9 9:28,2017/5/9,11
2017/5/27 1:55,2017/5/27,6
2017/5/7 17:31,2017/5/7,13
2017/5/3 20:17,2017/5/3,6
2017/6/14 19:40,2017/6/14,5
2017/5/2 20:37,2017/5/2,13
2017/5/12 13:36,2017/5/12,8
2017/5/18 14:15,2017/5/18,11
2017/5/10 10:34,2017/5/10,7
2017/5/3 10:28,2017/5/3,5
2017/5/27 22:42,2017/5/27,14
2017/5/30 15:29,2017/5/30,5
2017/5/1 14:04,2017/5/1,12
2017/5/13 22:01,2017/5/13,11
2017/6/2 12:09,2017/6/2,13
2017/5/2 20:24,2017/5/2,7
2017/5/22 11:12,2017/5/22,7
2017/5/22 15:24,2017/5/22,13
2017/6/15 8:43,2017/6/15,3
2017/6/9 19:13,2017/6/9,3
2017/5/5 16:54,2017/5/5,8
2017/5/25 13:42,2017/5/25,3
2017/6/3 18:21,2017/6/3,1
2017/6/15 16:19,2017/6/15,11
2017/5/22 12:59,2017/5/22,10
2017/5/23 10:33,2017/5/23,2
2017/5/31 18:00,2017/5/31,10
2017/6/4 23:15,2017/6/4,2
2017/6/2 19:16,2017/6/2,3
2017/5/11 10:19,2017/5/11,1
2017/5/10 14:19,2017/5/10,14
2017/5/13 20:03,2017/5/13,10
2017/5/10 12:00,2017/5/10,1
2017/6/7 19:19,2017/6/7,4
2017/6/9 12:00,2017/6/9,2
2017/6/13 12:51,2017/6/13,7
2017/5/17 20:12,2017/5/17,10
2017/5/19 0:00,2017/5/19,3
2017/6/2 12:09,2017/6/2,12
2017/6/5 14:05,2017/6/5,1
2017/5/29 16:16,2017/5/29,8
2017/6/8 23:17,2017/6/8,11
2017/5/14 14:00,2017/5/14,1
2017/6/5 20:41,2017/6/5,14
2017/6/6 20:42,2017/6/6,6
2017/6/12 22:18,2017/6/12,11
2017/5/19 23:16,2017/5/19,12
2017/6/14 23:03,2017/6/14,3
2017/6/14 16:01,2017/6/14,13
2017/5/18 12:32,2017/5/18,1
2017/5/14 21:16,2017/5/14,12
2017/6/1 10:41,2017/6/1,4
2017/5/11 10:01,2017/5/11,7
2017/5/2 21:24,2017/5/2,7
2017/5/31 14:07,2017/5/31,12
2017/5/4 23:00,2017/5/4,6
2017/5/29 10:20,2017/5/29,8
2017/6/3 20:50,2017/6/3,11
2017/5/4 14:57,2017/5/4,6
2017/5/1 15:30,2017/5/1,2
2017/5/20 13:52,2017/5/20,12
2017/5/5 16:45,2017/5/5,1
2017/6/15 17:38,2017/6/15,14
2017/5/8 7:03,2017/5/8,6
2017/5/14 11:07,2017/5/14,4
2017/6/4 15:07,2017/6/4,12
2017/5/7 10:26,2017/5/7,14
2017/6/14 11:35,2017/6/14,6
2017/5/1 10:03,2017/5/1,14
2017/5/12 10:43,2017/5/12,12
2017/5/4 15:50,2017/5/4,11
2017/5/5 11:28,2017/5/5,6
2017/5/14 0:30,2017/5/14,8
2017/5/17 12:06,2017/5/17,9
2017/5/21 20:01,2017/5/21,14
2017/6/6 20:34,2017/6/6,12
2017/6/8 17:57,2017/6/8,5
2017/6/6 22:07,2017/6/6,13
2017/5/1 9:40,2017/5/1,5
2017/6/8 21:32,2017/6/8,6
2017/6/12 17:53,2017/6/12,13
2017/5/18 14:03,2017/5/18,8
2017/5/30 16:35,2017/5/30,3
2017/6/3 0:20,2017/6/3,14
2017/5/2 14:16,2017/5/2,4
2017/5/19 22:29,2017/5/19,5
2017/6/11 16:02,2017/6/11,10
2017/6/4 13:03,2017/6/4,14
2017/6/13 14:35,2017/6/13,12
2017/5/7 16:23,2017/5/7,11
2017/6/5 21:27,2017/6/5,8
2017/5/22 23:09,2017/5/22,14
2017/5/9 14:46,2017/5/9,7
2017/5/29 11:32,2017/5/29,5
2017/6/7 15:05,2017/6/7,2
2017/6/11 19:34,2017/6/11,8
2017/6/7 19:19,2017/6/7,5
2017/5/5 3:45,2017/5/5,7
2017/5/22 10:33,2017/5/22,3
2017/5/22 9:42,2017/5/22,5
2017/5/23 11:05,2017/5/23,7
2017/5/24 0:18,2017/5/24,6
2017/6/8 14:12,2017/6/8,4
2017/6/9 23:37,2017/6/9,11
2017/5/31 13:34,2017/5/31,13
2017/6/11 16:26,2017/6/11,12
2017/6/7 9:39,2017/6/7,14
2017/6/4 16:07,2017/6/4,5
2017/5/17 14:27,2017/5/17,14
2017/5/16 12:35,2017/5/16,7
2017/5/14 20:20,2017/5/14,1
2017/6/1 11:15,2017/6/1,8
2017/5/1 20:08,2017/5/1,8
2017/6/9 15:29,2017/6/9,14
2017/6/7 21:56,2017/6/7,4
2017/5/16 17:42,2017/5/16,1
2017/6/1 12:44,2017/6/1,14
2017/5/11 22:32,2017/5/11,13
2017/6/8 9:34,2017/6/8,6
2017/5/31 12:26,2017/5/31,5
2017/6/15 23:08,2017/6/15,3
2017/5/8 13:24,2017/5/8,12
2017/6/10 18:27,2017/6/10,10
2017/6/8 21:14,2017/6/8,6
2017/5/17 16:18,2017/5/17,10
2017/6/14 13:52,2017/6/14,4
2017/5/23 23:43,2017/5/23,9
2017/6/10 23:12,2017/6/10,11
2017/5/30 8:42,2017/5/30,14
2017/5/16 22:39,2017/5/16,10
2017/6/9 3:00,2017/6/9,7
2017/5/10 15:18,2017/5/10,14
2017/5/19 9:26,2017/5/19,14
2017/5/3 20:02,2017/5/3,3
2017/5/19 13:27,2017/5/19,2
2017/5/23 8:40,2017/5/23,12
2017/5/17 17:42,2017/5/17,13
2017/5/19 19:43,2017/5/19,13
2017/5/22 23:49,2017/5/22,13
2017/5/9 16:14,2017/5/9,4
2017/5/17 14:04,2017/5/17,13
2017/5/13 7:49,2017/5/13,7
2017/5/31 16:45,2017/5/31,4
2017/6/10 23:57,2017/6/10,12
2017/6/13 23:21,2017/6/13,4
2017/5/3 21:07,2017/5/3,12
2017/5/4 17:04,2017/5/4,13
2017/5/12 21:57,2017/5/12,1
2017/6/9 8:56,2017/6/9,5
2017/5/28 20:38,2017/5/28,10
2017/6/7 20:51,2017/6/7,1
2017/6/9 19:27,2017/6/9,14
2017/5/8 0:45,2017/5/8,3
2017/5/27 11:08,2017/5/27,1
2017/5/5 17:53,2017/5/5,8
2017/5/19 11:30,2017/5/19,4
2017/6/4 11:36,2017/6/4,4
2017/5/23 16:23,2017/5/23,12
2017/6/7 19:44,2017/6/7,2
2017/6/13 15:37,2017/6/13,8
2017/5/14 23:21,2017/5/14,5
2017/5/6 12:24,2017/5/6,2
2017/5/24 21:43,2017/5/24,11
2017/6/4 10:49,2017/6/4,11
2017/6/15 16:46,2017/6/15,11
2017/5/22 0:10,2017/5/22,1
2017/5/11 16:29,2017/5/11,9
2017/5/27 19:15,2017/5/27,9
2017/5/8 10:27,2017/5/8,8
2017/5/21 20:26,2017/5/21,12
2017/6/6 15:49,2017/6/6,7
2017/5/12 19:17,2017/5/12,10
2017/6/1 10:40,2017/6/1,12
2017/5/21 18:55,2017/5/21,13
2017/5/28 11:40,2017/5/28,3
2017/6/2 18:37,2017/6/2,5
2017/5/25 16:12,2017/5/25,1
2017/6/14 15:32,2017/6/14,13
2017/5/2 8:29,2017/5/2,1
2017/6/3 17:53,2017/6/3,2
2017/5/12 17:46,2017/5/12,12
2017/5/3 11:34,2017/5/3,12
2017/5/10 21:11,2017/5/10,10
2017/6/4 15:44,2017/6/4,11
2017/6/7 23:36,2017/6/7,12
2017/5/1 8:59,2017/5/1,3
2017/5/31 13:19,2017/5/31,5
2017/5/18 16:27,2017/5/18,6
2017/5/6 11:33,2017/5/6,5
2017/5/14 19:12,2017/5/14,11
2017/5/22 19:27,2017/5/22,14
2017/5/19 21:06,2017/5/19,13
2017/5/13 22:22,2017/5/13,5
2017/5/13 17:06,2017/5/13,8
2017/5/19 15:25,2017/5/19,10
2017/5/18 19:41,2017/5/18,13
2017/5/29 22:35,2017/5/29,1
2017/5/18 12:26,2017/5/18,6
2017/6/7 14:10,2017/6/7,12
2017/6/5 0:19,2017/6/5,10
2017/5/10 9:00,2017/5/10,13
2017/6/6 21:30,2017/6/6,9
2017/6/9 20:25,2017/6/9,7
2017/5/9 15:29,2017/5/9,4
2017/5/22 21:09,2017/5/22,1
2017/5/24 23:08,2017/5/24,6
2017/6/9 13:54,2017/6/9,1
2017/5/8 11:59,2017/5/8,14
2017/6/2 16:34,2017/6/2,1
2017/5/3 17:24,2017/5/3,13
2017/5/24 13:47,2017/5/24,9
2017/6/2 17:48,2017/6/2,8
2017/6/7 20:38,2017/6/7,13
2017/5/22 19:33,2017/5/22,14
2017/5/17 20:59,2017/5/17,12
2017/5/30 23:02,2017/5/30,3
2017/5/23 14:08,2017/5/23,3
2017/5/28 17:18,2017/5/28,12
2017/5/30 15:07,2017/5/30,5
2017/5/11 14:57,2017/5/11,7
2017/6/10 20:14,2017/6/10,5
2017/5/22 17:00,2017/5/22,8
2017/5/13 22:03,2017/5/13,12
2017/5/15 11:50,2017/5/15,4
2017/5/8 13:25,2017/5/8,5
2017/6/5 11:57,2017/6/5,3
2017/5/6 19:32,2017/5/6,2
2017/5/1 14:11,2017/5/1,8
2017/6/12 13:53,2017/6/12,11
2017/5/15 16:07,2017/5/15,10
2017/5/26 7:04,2017/5/26,13
2017/5/15 17:24,2017/5/15,10
2017/5/28 20:10,2017/5/28,10
2017/5/24 18:59,2017/5/24,1
2017/5/21 15:18,2017/5/21,13
2017/5/8 18:53,2017/5/8,13
2017/5/9 23:19,2017/5/9,9
2017/6/7 2:53,2017/6/7,13
2017/6/6 11:52,2017/6/6,11
2017/5/16 13:19,2017/5/16,1
2017/6/7 18:15,2017/6/7,10
2017/6/9 23:20,2017/6/9,6
2017/6/10 18:24,2017/6/10,5
2017/6/8 19:14,2017/6/8,5
2017/5/10 20:32,2017/5/10,4
2017/6/3 20:23,2017/6/3,14
2017/6/14 17:37,2017/6/14,5
2017/6/15 13:51,2017/6/15,4
2017/6/11 18:22,2017/6/11,2
2017/6/6 16:24,2017/6/6,11
2017/5/15 13:20,2017/5/15,13
2017/6/11 12:37,2017/6/11,10
2017/5/26 15:53,2017/5/26,11
2017/6/4 18:21,2017/6/4,12
2017/5/11 15:19,2017/5/11,4
2017/5/10 22:56,2017/5/10,6
2017/6/4 20:54,2017/6/4,13
2017/5/17 14:16,2017/5/17,10
2017/6/1 11:22,2017/6/1,2
2017/5/2 15:09,2017/5/2,12
2017/6/7 19:54,2017/6/7,13
2017/5/14 15:34,2017/5/14,10
2017/5/1 19:07,2017/5/1,2
2017/5/20 12:47,2017/5/20,10
2017/5/30 21:11,2017/5/30,11
2017/6/7 4:53,2017/6/7,9
2017/5/24 23:20,2017/5/24,9
2017/6/12 11:51,2017/6/12,3
2017/6/12 19:32,2017/6/12,12
2017/6/6 10:19,2017/6/6,4
2017/6/5 13:15,2017/6/5,5
2017/5/24 1:10,2017/5/24,9
2017/5/19 23:08,2017/5/19,13
2017/5/27 20:56,2017/5/27,7
2017/6/15 23:59,2017/6/15,9
2017/5/4 20:25,2017/5/4,2
2017/6/6 17:59,2017/6/6,12
2017/6/15 20:24,2017/6/15,11
2017/5/16 14:35,2017/5/16,8
2017/5/5 12:21,2017/5/5,6
2017/5/16 14:29,2017/5/16,13
2017/6/10 14:32,2017/6/10,6
2017/5/30 10:56,2017/5/30,8
2017/6/5 19:32,2017/6/5,12
2017/5/17 21:06,2017/5/17,9
2017/5/11 14:56,2017/5/11,11
2017/5/8 23:25,2017/5/8,13
2017/6/6 8:37,2017/6/6,11
2017/5/19 15:18,2017/5/19,9
2017/6/14 10:31,2017/6/14,4
2017/6/6 4:05,2017/6/6,4
2017/5/2 11:31,2017/5/2,12
2017/5/15 11:40,2017/5/15,12
2017/6/2 13:45,2017/6/2,12
2017/6/5 21:01,2017/6/5,5
2017/5/9 23:38,2017/5/9,6
2017/5/24 9:35,2017/5/24,8
2017/5/21 12:46,2017/5/21,12
2017/6/8 13:41,2017/6/8,13
2017/6/5 15:16,2017/6/5,13
2017/6/15 10:28,2017/6/15,8
2017/5/24 11:43,2017/5/24,1
2017/5/16 12:17,2017/5/16,9
2017/5/17 20:21,2017/5/17,5
2017/6/7 9:00,2017/6/7,14
2017/5/7 13:20,2017/5/7,8
2017/6/6 20:26,2017/6/6,6
2017/6/7 18:07,2017/6/7,7
2017/6/13 14:52,2017/6/13,14
2017/6/2 16:47,2017/6/2,8
2017/5/25 15:54,2017/5/25,6
2017/5/19 16:57,2017/5/19,9
2017/5/4 2:30,2017/5/4,1
2017/5/7 20:32,2017/5/7,10
2017/5/15 14:45,2017/5/15,8
2017/5/31 7:40,2017/5/31,3
2017/6/12 19:22,2017/6/12,2
2017/5/16 23:08,2017/5/16,14
2017/5/26 23:29,2017/5/26,4
